domain,historical_protocol,seed,test_battery,cutoff,Qref_Ah,replay_origins,R_TRAIL_Lite,R_TRAIL_full,chosen_candidate,effective_model,alpha,Local_SOH_RMSE,Lite_SOH_RMSE,Full_SOH_RMSE,Policy_SOH_RMSE,Local_RMSE_Ah,Lite_RMSE_Ah,Full_RMSE_Ah,Policy_RMSE_Ah,Policy_MAE_Ah,complexity_adopted,policy_worse_than_local,chosen_candidate_worse_than_local,policy_error_growth_slope_SOH,policy_max_abs_error_SOH,chosen_mean_replay_SOH_RMSE,chosen_worst_replay_SOH_RMSE,chosen_replay_SOH_RMSE_MAD,chosen_worst_replay_error_growth_slope_SOH,chosen_worst_replay_max_abs_error_SOH
CALCE_CS2,EXP28_CROSSDOMAIN,2024,CS2_37,250,1.1341892294588225,"[100, 150, 200]",0.4810905812153569,-0.027448886098718102,TRAIL_Lite,TRAIL_Lite,0.4810905812153569,0.048533162153585906,0.11181459356188551,0.2519234128940606,0.06732171656084562,0.055045789786175685,0.12681890771420634,0.2857288215529514,0.07635556583199075,0.06689964720473184,1,1,1,0.05106669447027573,0.12062941576979919,0.03341763659107091,0.04188765332918024,0.00647208536996844,0.0736185829791707,0.07476635088322173
CALCE_CS2,EXP28_CROSSDOMAIN,2024,CS2_37,350,1.1341892294588225,"[140, 210, 280]",-1.014963998647592,-3.8593158031549604,TRAIL_Lite,Local_linear_anchor,0.0,1.558587231288596,0.11696678448176841,0.220175505361492,1.558587231288596,1.7677328508995722,0.13266246716365307,0.24972068677165746,1.7677328508995722,1.5175562802056568,0,0,0,2.760966974555394,2.8325604270357965,0.035026800233154486,0.047622691325937855,0.010679482994453364,0.059142534348329896,0.07459789029265441
CALCE_CS2,EXP28_CROSSDOMAIN,2024,CS2_38,150,1.1385025515056624,"[60, 90, 120]",0.7606970758881109,0.7082413001489092,TRAIL_Lite,TRAIL_Lite,0.7606970758881109,0.060446614061494,0.19723348498610474,0.15169586238160856,0.14641404101576755,0.06881862433888897,0.224550825899034,0.17270612637431318,0.16669275927270605,0.12671128989057695,1,1,1,0.2873999338689956,0.29066369295147493,0.022639982833570316,0.027779342289744664,0.004538881617456095,0.015719916254203225,0.04388756740109748
CALCE_CS2,EXP28_CROSSDOMAIN,2024,CS2_38,250,1.1385025515056624,"[100, 150, 200]",-0.255340200651711,0.11657718273121134,TRAIL_full,TRAIL_full,0.11657718273121134,0.09031692404347706,0.21142768938009446,0.16195385828112346,0.06733175292188949,0.10282604846764175,0.2407109638181842,0.1843848808792455,0.07665737249892002,0.04108937543416216,1,0,1,0.1343957865019484,0.22918301560441945,0.009349238474507877,0.010625464389426383,0.0006313426735773363,0.006242812207018619,0.027131488061968568
CALCE_CS2,EXP28_CROSSDOMAIN,2024,CS2_38,350,1.1385025515056624,"[140, 210, 280]",0.5756474599347764,0.6235889686161594,TRAIL_full,TRAIL_full,0.6235889686161594,0.23148822785615492,0.2258776113635562,0.17555157056579532,0.046409639742292765,0.2635499380577565,0.2571622368654131,0.1998659110099843,0.0528374932610589,0.04335976387113979,1,0,0,0.04755701420242992,0.10481010488150416,0.018319830969790094,0.024666657948028293,0.005939166914869981,0.00911130509074541,0.043172641804041095
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_35,150,1.1378896577321422,"[60, 90, 120]",-4.876829808179613,-0.3581412829091085,TRAIL_full,Local_linear_anchor,0.0,0.633781603695772,0.5072624780259832,0.3223593406616077,0.633781603695772,0.7211735321063102,0.5772087275013443,0.3668093598121958,0.7211735321063102,0.6743084660386979,0,0,0,0.42727867437940964,0.8478966284701457,0.02809822854051618,0.041015802555777615,0.012073262932278627,0.060023732148077644,0.06420903699217845
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_35,250,1.1378896577321422,"[100, 150, 200]",-1.689092470677061,-0.5962761278399474,TRAIL_full,Local_linear_anchor,0.0,0.13963118796027033,0.4819108633635102,0.2924984867362881,0.13963118796027033,0.15888488467684442,0.5483613873701058,0.3328310029595244,0.15888488467684442,0.14506127560724613,0,0,1,0.10811000006000622,0.22542729499412675,0.06782901657771322,0.08848199621135769,0.019947994180268158,0.1331863281963504,0.14538528257888458
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_35,350,1.1378896577321422,"[140, 210, 280]",-36.78846553031443,-6.267706923176268,TRAIL_full,Local_linear_anchor,0.0,0.17551724270535976,0.45300074636649024,0.2602522843888501,0.17551724270535976,0.19971925522809114,0.5154648642353705,0.2961383828072368,0.19971925522809114,0.1439681138310923,0,0,1,0.39682378601800694,0.4172477211478478,0.06256024989113697,0.10200107583518744,0.016435294267921105,0.1623113954582165,0.1681616411972414
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_36,150,1.143851077067766,"[60, 90, 120]",-0.7743016843013084,-0.7586135942639365,TRAIL_full,Local_linear_anchor,0.0,0.5089084688023949,0.2620414973075115,0.10436457229738202,0.5089084688023949,0.582115500168527,0.2997364489316471,0.11937752843007715,0.582115500168527,0.48296568622339775,0,0,0,0.9721349630757129,1.0304425305735982,0.033881758224765426,0.03761933971569248,0.0007721913385631413,0.06209555814265772,0.059730853895968584
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_36,250,1.143851077067766,"[100, 150, 200]",-1.594511543389181,-1.6783528739951548,TRAIL_Lite,Local_linear_anchor,0.0,0.6338102617373405,0.22705531465880693,0.09187322391724906,0.6338102617373405,0.7249845505448596,0.2597174662264368,0.10508928613143337,0.7249845505448596,0.6123503047562986,0,0,0,1.166768861485585,1.2197621670859466,0.0479050773533831,0.07112601939477523,0.016888897281960316,0.10958557101882378,0.1231623393526558
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_36,350,1.143851077067766,"[140, 210, 280]",-1.246762430084915,-1.3921322417176873,TRAIL_Lite,Local_linear_anchor,0.0,0.05472932772445281,0.1960605830072531,0.07950084928933895,0.05472932772445281,0.06260220046481009,0.22426410904338057,0.0909371320874125,0.06260220046481009,0.035809768645870356,0,0,1,0.10701128717633818,0.17044416446396396,0.06411955929169284,0.09637447298504835,0.030305923338356855,0.15773971686989746,0.16305737004024887
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_37,150,1.1341892294588225,"[60, 90, 120]",0.5618100904173703,0.5992220844714488,TRAIL_full,TRAIL_full,0.5992220844714488,0.6480986792271027,0.18515527106342228,0.2820647024776462,0.11657701166174697,0.7350665416058683,0.21000111421766232,0.3199147475606536,0.13222039102924896,0.08851878550420203,1,0,0,0.20319131012991345,0.4017683291593242,0.02198840281096599,0.030017329313503732,0.0036877581278390824,0.025997869333723583,0.060969372218952884
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_37,250,1.1341892294588225,"[100, 150, 200]",0.2879599838645681,0.6590470400002766,TRAIL_full,TRAIL_full,0.6590470400002766,0.048533162153585906,0.17977605055281626,0.27987424692174684,0.19121419458895159,0.055045789786175685,0.203900060251649,0.31743035646154427,0.21687308002243236,0.18263828716853325,1,1,1,0.27437346438961696,0.33154437633855954,0.026388151725779,0.039004154050125854,0.006379092193445204,0.06977008233008014,0.07143572185429646
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_37,350,1.1341892294588225,"[140, 210, 280]",-2.732284394028993,-1.2449160578098137,TRAIL_full,Local_linear_anchor,0.0,1.558587231288596,0.16366577861293455,0.2762512856188829,1.558587231288596,1.7677328508995722,0.18562796333378245,0.3133212327730899,1.7677328508995722,1.5175562802056568,0,0,0,2.760966974555394,2.8325604270357965,0.04387795838419096,0.05305761020918127,0.007446016425213253,0.08603220220167669,0.10695586808956825
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_38,150,1.1385025515056624,"[60, 90, 120]",0.7545957528920822,0.8383385999372568,TRAIL_full,TRAIL_full,0.8383385999372568,0.060446614061494,0.17201187971359125,0.1962232892985233,0.1611548702921002,0.06881862433888897,0.1958359639432087,0.22340071553120253,0.18347523101512014,0.132014725535625,1,1,1,0.3403313444267593,0.33641694013638296,0.01826135330374953,0.018766046184034633,0.00011165681968642108,0.017827695991308744,0.0376224186486087
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_38,250,1.1385025515056624,"[100, 150, 200]",-1.1921939420738819,-0.03773531838766431,TRAIL_full,Local_linear_anchor,0.0,0.09031692404347706,0.17277994922019274,0.2113748481776335,0.09031692404347706,0.10282604846764175,0.1967104130362082,0.24065080397435776,0.10282604846764175,0.05959327312785,0,0,1,0.19901475900296856,0.28310725766397854,0.01045385564757402,0.012427828487489802,0.0006878018653936092,0.004817875651800074,0.026930549030374392
CALCE_CS2,EXP28_CROSSDOMAIN,3407,CS2_38,350,1.1385025515056624,"[140, 210, 280]",0.6190469296297384,0.5127909720797507,TRAIL_Lite,TRAIL_Lite,0.6190469296297384,0.23148822785615492,0.17770436048805996,0.23361126806781293,0.038631344881084134,0.2635499380577565,0.20231686782933828,0.2659670247556783,0.043981884715209495,0.03532428214599091,1,0,0,0.05005872462409434,0.09809355780865511,0.02852852683166969,0.034309775638467974,0.001347174504945134,0.03382911605333988,0.053555208086315816
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-1,70,1.9076666666666668,"[28, 42, 56]",0.8140579195254273,0.7055846816953456,TRAIL_Lite,TRAIL_Lite,0.8140579195254273,0.051661312268450076,0.03454895232600762,0.035993616973004086,0.03768902963822438,0.09855256337077993,0.06590788472058054,0.06866382331216747,0.07189810553985272,0.05173609358653878,1,0,0,0.08164086091159357,0.09466770847926953,0.0007682195914819914,0.0012964209482896462,0.0005094147339313466,0.0013791153833325846,0.002476894999225263
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-1,130,1.9076666666666668,"[52, 78, 104]",-0.014256048157063064,0.7362706039946108,TRAIL_full,TRAIL_full,0.7362706039946108,0.03453791517029841,0.030137061280215552,0.042171567313782236,0.03997150959123635,0.06588682950653928,0.057491467235557876,0.08044929324559193,0.07625231646354855,0.048614918943607435,1,1,1,0.09530942369125714,0.10516963175350161,0.001137711517830535,0.0021803122259025833,0.0006052478438910904,0.003884581471387738,0.00386869142923281
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-1,190,1.9076666666666668,"[76, 114, 152]",-0.40825417825444793,-1.2828515156497777,TRAIL_Lite,Local_linear_anchor,0.0,0.04432444486909288,0.017606973287985602,0.019186564040672358,0.04432444486909288,0.08455626599527286,0.03358823604238054,0.03660156866825597,0.08455626599527286,0.060644005202329154,0,0,0,0.10035459397189345,0.10490719398388672,0.0030093723025492428,0.006971540834203673,0.0003478819129236676,0.011970250421137009,0.012027831320511367
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-10,70,1.8739999999999999,"[28, 42, 56]",-1.244001373371224,-1.1837222927683293,TRAIL_full,Local_linear_anchor,0.0,0.029196594710291113,0.027447864533507015,0.030347769840334,0.029196594710291113,0.054714418487085546,0.05143729813579214,0.056871720680785914,0.054714418487085546,0.033563595190974356,0,0,1,0.06819326024324539,0.08562714618610824,0.001753765658043328,0.002820085648973459,4.953560275384929e-06,0.005256383508724368,0.005328017812183055
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-10,130,1.8739999999999999,"[52, 78, 104]",0.5901115171572386,0.6209236414800768,TRAIL_full,TRAIL_full,0.6209236414800768,0.016940495660691886,0.008077558808703901,0.003972471508359652,0.00417616072130474,0.031746488868136594,0.015137345207511109,0.007444411606665987,0.007826125191725082,0.006470090036064658,1,0,0,0.007865709473898237,0.008014997327340935,0.006314156454884799,0.012181532615140402,0.0020032155972937054,0.02686293011123474,0.030696814371729293
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-11,70,1.8490000000000002,"[28, 42, 56]",-1.7372488046094547,-1.1778310620331454,TRAIL_full,Local_linear_anchor,0.0,0.030665364994062312,0.017744940410490535,0.013275375880517554,0.030665364994062312,0.05670025987402122,0.032810394818997,0.024546170003076958,0.05670025987402122,0.03652269880004499,0,0,0,0.07184063765427502,0.0840772507164022,0.0037578972090726633,0.0058933551524175285,0.002015614319180452,0.012323029006359024,0.011627878240517439
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-12,70,1.8416666666666668,"[28, 42, 56]",-0.03181962628889862,0.3324154101750986,TRAIL_full,TRAIL_full,0.3324154101750986,0.036236709191346396,0.012844149947117113,0.007078090458155078,0.025528143821178847,0.06673593942739628,0.023654642819274017,0.013035483260435602,0.047014331537337715,0.026014245128470573,1,0,0,0.059496533447021764,0.08439396749047363,0.0017162644263168548,0.002548746550294553,0.0003488311067541684,0.005372929370638778,0.005344511080188956
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-12,130,1.8416666666666668,"[52, 78, 104]",0.6189306552527731,0.6484886471743729,TRAIL_full,TRAIL_full,0.6484886471743729,0.03675669798013059,0.01593777765020646,0.01853560933050571,0.02492035673986507,0.0676935854467405,0.029352073839130226,0.03413641385034802,0.045894990329251505,0.03033096631235364,1,0,0,0.058648718927260916,0.06619701509663095,0.0033489636894992528,0.006040182088218024,0.002673187528258561,0.011585000589511459,0.012419215487755746
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-12,190,1.8416666666666668,"[76, 114, 152]",0.5188264759204175,0.4223379793733254,TRAIL_Lite,TRAIL_Lite,0.5188264759204175,0.008022648037090295,0.0017935974311716271,0.006172572594906078,0.0029333435688038796,0.014775043468307962,0.0033032086024077467,0.011367821195618693,0.005402241072547145,0.003949024340628452,1,0,0,0.006264519599913487,0.0066258676892593385,0.006353932352046798,0.010763494379542073,0.0031525637939628795,0.024066617524886296,0.02289871785435747
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-13,70,1.8506666666666665,"[28, 42, 56]",0.2309122385765703,0.4174026569025331,TRAIL_full,TRAIL_full,0.4174026569025331,0.04306425267924373,0.03772633434816877,0.030979827017007786,0.03798016461185943,0.07969757695838706,0.06981886943367767,0.057333333199475735,0.07028862464168117,0.0417138165991991,1,0,0,0.09013631809535741,0.11158332527620628,0.0033684007279210677,0.007066341565205342,0.0019367025657276897,0.013457835171521472,0.012809251085040241
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-13,130,1.8506666666666665,"[52, 78, 104]",0.7905899175355116,0.7985359291596978,TRAIL_full,TRAIL_full,0.7985359291596978,0.04474653628611633,0.042378476936022653,0.041255488401969825,0.04195494257579388,0.08281092315350594,0.07842843464959925,0.07635015720257882,0.07764461372693586,0.055175136924991486,1,0,0,0.09596262434648473,0.09866919245044288,0.0023306154816700882,0.005497582655484853,0.0009882930360042062,0.008602759301503955,0.008532253740843916
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-13,190,1.8506666666666665,"[76, 114, 152]",-0.49883781718284986,-0.33256355228445084,TRAIL_full,Local_linear_anchor,0.0,0.01306545143193122,0.007307399495044882,0.0094285144143344,0.01306545143193122,0.024179795450027377,0.013523560665496393,0.017449037342794863,0.024179795450027377,0.01789039390435583,0,0,0,0.028555265610922285,0.027589493664889244,0.010222898708699045,0.012467657690695204,0.00032231317696607836,0.02905741445951654,0.03264238764200251
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-14,70,1.843,"[28, 42, 56]",-0.4533516958848902,-0.8323264630157032,TRAIL_Lite,Local_linear_anchor,0.0,0.03181172934318258,0.01987554772055928,0.016687459320249492,0.03181172934318258,0.0586290171794855,0.03663063444899075,0.030754987527219814,0.0586290171794855,0.03615404614535767,0,0,0,0.07528023637847309,0.08992958453372138,0.0017270421186381874,0.0033872857393637094,0.0001127705950311848,0.005206082122883696,0.005052488983606147
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-14,130,1.843,"[52, 78, 104]",0.6653856584293839,0.5869415260712175,TRAIL_Lite,TRAIL_Lite,0.6653856584293839,0.010557013541864486,0.006557898288608775,0.006203117743814128,0.0008736179718828373,0.019456575957656246,0.012086206545905972,0.011432346001849437,0.001610077922180069,0.0009602283889134742,1,0,0,0.001952394104767619,0.0021953788031769017,0.006940331590792342,0.013653288364014058,0.0009946704187244353,0.030430343393806528,0.036097495724605716
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-15,70,1.836,"[28, 42, 56]",0.04232452507441073,-0.5766101593917811,TRAIL_Lite,TRAIL_Lite,0.04232452507441073,0.02861978108428355,0.09595836150903253,0.06282837718383104,0.02335760528366043,0.0525459180707446,0.17617955173058372,0.1153529005095138,0.04288456330080055,0.027045595498258503,1,0,1,0.054967744628953166,0.0659775066833644,0.0026239094462013426,0.00547314494422354,0.0013256883746333573,0.010444165557812076,0.009823913185387938
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-15,130,1.836,"[52, 78, 104]",-0.22876586347425987,0.1812982465759111,TRAIL_full,TRAIL_full,0.1812982465759111,0.016850054451322247,0.02027544880915143,0.0056534543211704475,0.012789630683698958,0.030936699972627643,0.03722572401360203,0.010379742133668941,0.023481761935271288,0.017881336820578447,1,0,0,0.02701735576115634,0.028610910769197855,0.005957792165015141,0.010757454975559846,0.001517691899413125,0.023424177504759728,0.02465476568265382
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-2,70,1.9433333333333334,"[28, 42, 56]",0.5131790536908107,0.7911440417174552,TRAIL_full,TRAIL_full,0.7911440417174552,0.037890166619843686,0.02451308895893089,0.00772913849930981,0.010809991646287282,0.07363322379789623,0.04763710287685569,0.01502029248365873,0.021007417099284952,0.011286986258449249,1,0,0,0.020570622438151057,0.048732060475437815,0.0015536830430966841,0.0029057814588142527,0.0008992813118046635,0.004627224545209838,0.00532866148234765
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-2,130,1.9433333333333334,"[52, 78, 104]",-0.09476130471309134,-0.4738251685605744,TRAIL_Lite,Local_linear_anchor,0.0,0.04389882273953189,0.024967839956744373,0.014161847757598909,0.04389882273953189,0.08531004552382364,0.04852083564927323,0.02752119080893388,0.08531004552382364,0.055236377782874255,0,0,0,0.10078535774055644,0.12933924469415778,0.006481608193050232,0.010515625448257546,0.00241478708973023,0.020291624593228967,0.018414886580235684
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-2,190,1.9433333333333334,"[76, 114, 152]",-0.6237955001655784,-0.018691806524261494,TRAIL_full,Local_linear_anchor,0.0,0.03679928000366024,0.02701495933936193,0.036684723845945476,0.03679928000366024,0.07151326747377974,0.05249907098282668,0.07129064667395404,0.07151326747377974,0.047153222621183204,0,0,0,0.08670334365745941,0.09800734372514897,0.0028161591371429415,0.0036094425100544904,0.00011045362507062671,0.008064448151635886,0.007915329927324284
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-3,70,1.9173333333333333,"[28, 42, 56]",0.8203555809298421,0.7868751415558015,TRAIL_Lite,TRAIL_Lite,0.8203555809298421,0.08029408388991323,0.04718807313418728,0.03901307681866187,0.05308833000810859,0.15395052351159363,0.09047526555594841,0.07480107262031435,0.10178802473554688,0.06860192258839326,1,0,0,0.12036555607124351,0.1297637504502342,0.001448641313709048,0.0033789395153184525,0.00038825541165269896,0.005365511158148247,0.005229419797878081
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-3,130,1.9173333333333333,"[52, 78, 104]",-0.4476705793048794,0.3262444725747452,TRAIL_full,TRAIL_full,0.3262444725747452,0.04568855663137452,0.0460051838283644,0.04959867109609441,0.046891625410775434,0.08760019258122208,0.08820727246025069,0.09509718538157834,0.0899068764542601,0.05439102406909825,1,1,1,0.11176766129026862,0.11576748262123926,0.0019175860946378475,0.002869106959577595,0.0004293255093735227,0.003203554389426881,0.00419641926680371
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-3,190,1.9173333333333333,"[76, 114, 152]",-4.540974639180407,0.10498011991280273,TRAIL_full,TRAIL_full,0.10498011991280273,0.06038594625825691,0.04413889145925821,0.05479283169565912,0.059792738938432344,0.11577998762583125,0.08462896789121774,0.10505612263781042,0.11464261145795428,0.08725922680455267,1,0,0,0.13042198411489836,0.11564310100492058,0.001415044012724187,0.0021344825828418464,0.0005425995461396233,0.002975484444546122,0.003806749561210575
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-4,70,1.907333333333333,"[28, 42, 56]",0.19284032280915392,0.6787476123986961,TRAIL_full,TRAIL_full,0.6787476123986961,0.056891482345488575,0.03371648847050237,0.05478966122070878,0.05541646913844907,0.1085110206602952,0.06430858234273817,0.10450214716829853,0.10569767880340185,0.0750187032017742,1,0,0,0.1235204944182644,0.14610916896036755,0.0021481666926824313,0.004570635217625568,0.0005725904788672665,0.008190886306005868,0.008110466271039203
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-4,130,1.907333333333333,"[52, 78, 104]",-1.0800162851081354,-0.16667589830797752,TRAIL_full,Local_linear_anchor,0.0,0.024182324293071693,0.013677186365672502,0.06610809019400202,0.024182324293071693,0.046123753201652073,0.02608695346145935,0.12609016403002649,0.046123753201652073,0.02917780372872252,0,0,1,0.05054633040484423,0.07654432645548861,0.0034180683726642777,0.005850341590012947,0.0017979372348774234,0.012305642096236963,0.0112577198733522
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-4,190,1.907333333333333,"[76, 114, 152]",-2.691151364264834,-1.829735640364197,TRAIL_full,Local_linear_anchor,0.0,0.04535554880477601,0.019840915199200785,0.013194244155855895,0.04535554880477601,0.0865081500869761,0.037843238923275624,0.025165821686602474,0.0865081500869761,0.0650652747880169,0,0,0,0.09885995789914781,0.10492520207342512,0.004778797559092262,0.010314578647770774,0.0007130632125703302,0.019130196269589485,0.018519430407667254
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-5,70,1.914,"[28, 42, 56]",0.7043990256475151,0.5506747638645646,TRAIL_Lite,TRAIL_Lite,0.7043990256475151,0.05406127869622286,0.03640465143399741,0.035286950251009704,0.041450375363548786,0.10347328742457056,0.06967850284467104,0.06753922278043258,0.07933601844583238,0.059300696104429354,1,0,0,0.08810901494650904,0.0965087259258348,0.0010253063013546228,0.001490529323769277,0.0003865203391960623,0.0030491614899834326,0.0029721554045641333
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-5,130,1.914,"[52, 78, 104]",-0.060549454193953675,0.44673920310619386,TRAIL_full,TRAIL_full,0.44673920310619386,0.04107490901316207,0.0267030017503337,0.04037991825845849,0.04068964454847281,0.07861737585119219,0.051109545350138695,0.07728716354668955,0.07787997966577696,0.04920054457254777,1,0,0,0.09736289011872656,0.10538045147777822,0.0034107556141729396,0.006016759751400273,0.0019445184500684924,0.011175325136208506,0.010288810032413028
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-5,190,1.914,"[76, 114, 152]",-8.925562572406296,-4.525395526207224,TRAIL_full,Local_linear_anchor,0.0,0.043728365608645035,0.004427159351678844,0.019994567869875732,0.043728365608645035,0.0836960917749466,0.008473582999113306,0.03826960290294215,0.0836960917749466,0.06046359154280314,0,0,0,0.09934184663701628,0.0981977434184144,0.0031570914011474958,0.006636942749440997,0.0009723040266107573,0.01088395276380295,0.011056057604983306
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-6,70,1.9063333333333334,"[28, 42, 56]",0.6441182604812616,0.6697812129050634,TRAIL_full,TRAIL_full,0.6697812129050634,0.044975630424146644,0.027156391681003575,0.04065211741058041,0.04194482128177431,0.08573854346523156,0.05176913467455315,0.07749648649036979,0.07996081097015577,0.048585317976539755,1,0,0,0.09350063460976508,0.14359739298102697,0.0011349442726930447,0.001421478733705638,6.60220541406336e-05,0.0031668832522579074,0.0034744000984573546
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-6,130,1.9063333333333334,"[52, 78, 104]",0.204892878716915,0.46853490736100606,TRAIL_full,TRAIL_full,0.46853490736100606,0.04417767673213811,0.02622737923580667,0.048885961085457286,0.046342820474835976,0.08421737774369929,0.049998127283192785,0.09319293714924341,0.08834486343186232,0.05511510049821849,1,1,1,0.10957615422714366,0.13630359980770188,0.0027683124926797162,0.0050653300723373035,0.001328253279443935,0.008912672782632311,0.008695029874126929
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-6,190,1.9063333333333334,"[76, 114, 152]",-3.831625762021678,-0.8989327402110266,TRAIL_full,Local_linear_anchor,0.0,0.03757976182684459,0.004498895484290029,0.05997870426776419,0.03757976182684459,0.0716395526292414,0.008576394424884892,0.11433940323578114,0.0716395526292414,0.04880241836897222,0,0,1,0.08768552698057067,0.10060948892753462,0.0019800896309081456,0.003535678429469112,0.00021956482673603141,0.00401742354922025,0.0050011789599522455
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-7,70,1.921,"[28, 42, 56]",0.8647682693284836,0.8528243543632807,TRAIL_Lite,TRAIL_Lite,0.8647682693284836,0.09093143128752672,0.02979985336569456,0.0385921312509265,0.03415597035944608,0.17467927950333884,0.05724551831549925,0.0741354841330298,0.06561361906049591,0.05259704927366107,1,0,0,0.05339264508274374,0.06304806027811426,0.0010469177297436972,0.002596923355958463,0.00014051403321113006,0.003979087010188381,0.003947329838550547
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-7,130,1.921,"[52, 78, 104]",0.29962116206058315,0.3958834940804144,TRAIL_full,TRAIL_full,0.3958834940804144,0.05057361730173103,0.030081517486370737,0.043650873714241374,0.04774577660388839,0.09715191883662531,0.057786595091318185,0.08385332840505769,0.0917196368560696,0.06196871217086326,1,0,0,0.11332310502017254,0.1086516407235548,0.0013173183006659308,0.0018022609609485197,7.749732317728479e-05,0.003333220080978054,0.0029967215776248303
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-7,190,1.921,"[76, 114, 152]",-4.0868421639244605,-0.9872069059784988,TRAIL_full,Local_linear_anchor,0.0,0.044605650953874865,0.08705911341045297,0.005483526199386629,0.044605650953874865,0.08568745548239362,0.16724055686148015,0.010533853829021713,0.08568745548239362,0.06392254607700151,0,0,0,0.09935760282943637,0.09391828434890473,0.0018617515742731896,0.003103413031672181,2.259391600656661e-05,0.005653469097859474,0.006807146847554006
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-8,70,1.9076666666666666,"[28, 42, 56]",0.5435165700532256,0.577112709586203,TRAIL_full,TRAIL_full,0.577112709586203,0.03619061991174889,0.041707578717240006,0.04081615794904591,0.03885410472608666,0.0690396392516463,0.07956415766625485,0.07786362398079658,0.07412068044913132,0.0457201134151773,1,1,1,0.08569764178312295,0.13554862325450942,0.0018962043855927533,0.0028272674951184042,0.0009052248787745382,0.0052749825503496765,0.005766688383261597
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-8,130,1.9076666666666666,"[52, 78, 104]",0.028259989169658294,0.4160269395734164,TRAIL_full,TRAIL_full,0.4160269395734164,0.037045891284731805,0.04170497841580488,0.04605209853099913,0.04078010805169239,0.07067121194084004,0.07955919715788377,0.08785205329763601,0.07779485279327851,0.04710343487205448,1,1,1,0.09464933536809683,0.12795259273991472,0.003670178286239475,0.006476900714560866,0.002204833431559932,0.011550549497499285,0.011305707585528508
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-8,190,1.9076666666666666,"[76, 114, 152]",-1.3030417731556756,-0.3242324457255183,TRAIL_full,Local_linear_anchor,0.0,0.033393627344085144,0.033497829072307465,0.0387901376511698,0.033393627344085144,0.06370390976339976,0.06390269192693854,0.07399865259254826,0.06370390976339976,0.04036286520913579,0,0,1,0.07890941034033283,0.09156376144666269,0.0046349018741187,0.00771877048755268,0.0017273952763952535,0.013940033736565946,0.014773323390645809
